Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,middleFloor
1059,61,2.0,39.424898210790985,25.89101190602021,7.0,8,9.0,1966.0,0.232205084,1,1,24,4860,1,80.0,0,3,1,175551.4499118289,1.0
14705,59,1.0,48.67512573075058,48.34986095549516,1.0,19,19.0,2018.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,224267.18983895745,0.0
2149,62,3.0,61.58646837461985,46.508578718288796,6.0,7,9.0,1979.0,0.037177818,1,1,52,11217,1,2300.0,1,7,1,240804.69789980352,1.0
2283,10,3.0,69.56263831236748,45.50492177227653,7.0,9,9.0,1972.0,0.089039719,1,1,33,7976,5,900.0,0,11,1,378595.0413354277,0.0
6158,46,2.0,42.36611595682759,27.603022615639397,5.0,2,5.0,1962.0,0.188783766,1,1,31,6137,4,900.0,0,1,1,189565.8366715945,1.0
2502,12,3.0,78.17257436335744,48.37844973191467,10.0,10,14.0,1996.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,359516.7453060281,1.0
8392,27,2.0,56.85306308729157,35.48586601081165,0.0,13,13.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,146652.39000885224,0.0
1102,54,3.0,101.27984282503185,52.18869767738892,20.0,20,37.0,2014.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,124844.93286480707,1.0
14748,47,1.0,33.707299354687464,19.524711121726785,6.0,10,13.0,1974.0,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,161528.09917322153,1.0
14894,52,2.0,56.10097226109329,35.01643493995702,1.0,18,18.0,1977.0,0.371148999,1,1,34,7065,1,750.0,2,5,1,175204.8667901804,0.0
9661,23,2.0,54.590471868818376,34.07362884264531,1.0,5,8.0,1977.0,0.005767451,1,1,1,388,0,900.0,0,0,1,97097.4495622089,1.0
10199,74,1.0,54.6625651593344,34.11862717182244,0.0,5,13.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,174065.00868505344,1.0
11470,80,2.0,45.56528397951235,30.698979726254983,5.0,7,9.0,1979.0,0.0,1,1,39,8647,0,810.0,0,5,1,199566.076375461,1.0
1710,152,1.0,34.51651049953455,22.34361419215869,5.0,3,9.0,1966.0,0.042031587,1,1,37,6856,84,1940.0,2,5,1,227781.09726897013,1.0
11747,23,3.0,65.49753311943931,40.88146808812243,1.0,2,12.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,139107.72582353663,1.0
12492,21,2.0,48.549809009352124,27.42650318307035,6.0,8,11.0,1969.0,0.14966637300000002,1,1,22,4789,2,4087.0,4,1,1,193754.47613539046,1.0
1463,23,3.0,80.2078662114882,50.06318813506816,1.0,4,25.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,172778.61536482215,1.0
4865,148,4.0,100.14138922235948,70.96687206794185,9.0,7,7.0,1963.0,0.313924552,1,1,22,4625,11,3855.0,2,10,1,481666.46750414686,0.0
2016,100,3.0,57.82200022942087,40.27665378062017,5.0,5,5.0,1964.0,0.200146802,1,1,23,3975,8,770.0,2,0,1,257998.19589402128,0.0
16327,6,1.0,48.37417762777443,30.193616534728438,1.0,24,25.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,145915.95137552512,1.0
4448,191,1.0,43.39579808147353,23.042457112451267,8.0,15,16.0,1984.0,0.127375905,1,1,43,8429,3,900.0,3,9,1,196469.0101086229,1.0
921,21,3.0,78.48701122729844,44.88991981694903,10.0,6,17.0,2002.0,0.034331497,1,1,25,5487,3,900.0,0,4,1,400087.2990090339,1.0
8485,7,2.0,73.69809118558946,44.317004103387184,11.0,8,17.0,2006.0,0.130617806,1,1,39,10418,9,900.0,1,9,1,321130.4810776547,1.0
13987,169,1.0,46.83816328264286,24.408928818453088,8.0,13,16.0,1983.0,0.300322518,1,1,52,10311,6,900.0,1,9,1,203194.412978502,1.0
4934,41,1.0,41.462932940134685,20.229441465039038,7.0,16,17.0,2009.0,0.175054867,1,1,36,10055,3,900.0,1,0,1,175345.17674165752,1.0
15603,41,3.0,73.14630071916497,45.675066966175535,8.0,14,17.0,1983.0,0.036122292,1,1,24,4378,0,1036.0,1,1,1,286282.4430589289,1.0
12237,9,2.0,61.15970135032901,38.45145526450537,8.0,8,14.0,1996.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,204080.91533336308,1.0
13122,3,1.0,34.01522423558423,21.14091547170813,6.0,8,9.0,1974.0,0.050900058,1,1,43,10621,1,30.0,2,3,1,166193.39026655257,1.0
2223,8,2.0,52.81634390103557,31.435229899934374,8.0,4,14.0,1998.0,0.458174486,1,0,26,4439,1,1130.0,1,5,1,242133.24571654844,1.0
10351,70,1.0,38.329297359374316,22.67092880284657,7.0,6,17.0,2003.0,0.002211665,1,1,39,7614,3,900.0,1,5,0,246254.90218986353,1.0
13180,27,1.0,42.58078506387219,26.57756594559806,1.0,2,17.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,105571.92269344335,1.0
1604,1,2.0,64.00232559672472,39.94820731151411,1.0,17,22.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,230668.92062260138,1.0
3817,120,3.0,93.66168792145504,58.46063391209175,0.0,9,13.0,1977.0,0.341071945,1,1,27,5664,48,2300.0,3,11,1,595472.7902119738,1.0
16162,13,3.0,80.99438638822906,46.191409909143275,10.0,6,17.0,2000.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,283125.06124346744,1.0
16521,48,3.0,64.45420693842861,43.826081654658005,8.0,10,12.0,1982.0,0.041124634,1,1,46,9515,5,900.0,1,10,1,291305.4599023318,1.0
8440,120,2.0,65.47038824905368,35.31819672545205,10.0,20,22.0,2014.0,0.0006991189999999999,1,1,14,3369,24,4129.0,0,3,1,147964.46911954106,1.0
6020,1,3.0,75.71411139862886,45.72798450070715,10.0,16,17.0,1994.0,0.025609157,1,1,33,5261,0,240.0,3,1,1,236130.68974727922,1.0
4928,57,1.0,38.71868378632523,19.55363088289967,7.0,6,17.0,2006.0,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,179230.7026398129,1.0
3722,1,2.0,64.84413463920099,40.473637627241104,0.0,6,13.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,200563.314127442,1.0
2125,27,2.0,70.62857305605145,44.084099323790056,1.0,4,7.0,1977.0,0.017647053,1,1,2,469,0,900.0,0,0,1,201472.6326866112,1.0
7878,27,1.0,67.74636072105426,67.34717221878708,1.0,3,17.0,2017.0,0.017647053,1,1,2,469,0,900.0,0,0,1,179294.23717618285,1.0
1058,61,2.0,54.413006079578714,32.45708997289704,8.0,14,16.0,1981.0,0.300322518,1,1,52,10311,6,900.0,1,9,1,271197.1899793478,1.0
7910,52,3.0,80.08311679106565,47.0080405421814,10.0,15,17.0,1987.0,0.371148999,1,1,34,7065,1,750.0,2,5,1,268864.490494967,1.0
12241,23,2.0,54.85768931262064,34.240417435758744,1.0,3,12.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,105200.64409013123,1.0
14710,27,2.0,51.316358134867144,32.03003162979571,1.0,8,17.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,149654.18549525086,1.0
5320,74,1.0,47.26018750083325,46.96725163170421,1.0,14,17.0,2017.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,152699.27960816573,1.0
3173,13,1.0,41.114194123673336,21.27087384469913,8.0,6,12.0,1982.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,162524.7403255772,1.0
16020,62,1.0,43.75131422858511,27.308172861833583,1.0,7,17.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,130974.23968145074,1.0
2617,10,2.0,66.4017046271681,41.44582306271358,1.0,16,19.0,2016.0,0.089039719,1,1,33,7976,5,900.0,0,11,1,292516.48545145174,1.0
13509,177,2.0,45.62597307499014,33.68988816036676,5.0,6,9.0,1964.0,0.0,1,1,36,6714,2,2672.0,0,2,1,199868.12738911653,1.0
10755,27,2.0,67.08569071199982,41.87274532937019,0.0,11,17.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,152646.11322243372,1.0
2405,105,3.0,55.213951627823846,35.732703302552046,5.0,5,5.0,1961.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,218665.02042907465,0.0
1424,128,2.0,65.28383450071519,36.79692646183222,11.0,15,17.0,2005.0,0.0,1,1,27,4798,0,30.0,2,8,1,348336.3227895341,1.0
1888,129,3.0,65.11857081871761,44.638745072687136,7.0,5,12.0,1974.0,0.020741326,1,1,24,5613,5,1340.0,2,5,1,304852.9155640432,1.0
13901,1,2.0,55.63107344936735,36.60379960287883,9.0,14,17.0,1999.0,0.036270089,1,1,6,1318,1,200.0,1,1,1,162068.4479529986,1.0
2713,9,1.0,42.04893661470891,20.700129037593324,8.0,3,17.0,2015.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,137434.76842031974,1.0
5532,1,2.0,56.295317589545476,35.13773908630869,1.0,15,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,152732.15388795492,1.0
11251,22,1.0,38.70469772701925,21.99360966996288,10.0,9,22.0,1991.0,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,215837.93518619105,1.0
4261,1,3.0,87.35794373099468,54.52603813902581,1.0,18,20.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,309210.6772359071,1.0
12865,201,2.0,44.401450891326405,26.02790253597872,5.0,3,9.0,1967.0,0.081943463,1,1,20,2738,20,900.0,1,4,1,174216.7786700199,1.0
3773,89,3.0,79.3871311994128,45.18195765775104,10.0,9,17.0,1998.0,0.1363303,1,1,30,6141,10,262.0,3,6,1,423357.5707034968,1.0
5733,62,1.0,45.97729658169276,28.69755994557835,0.0,11,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,127644.67621895767,1.0
16580,147,3.0,72.35702099903686,55.62710629984253,5.0,4,9.0,1970.0,0.319809354,1,1,25,4756,16,2857.0,5,8,1,349370.3249793373,1.0
16431,130,2.0,41.18190939575658,24.766307396506893,5.0,3,5.0,1965.0,0.21843974,1,1,21,4472,6,1450.0,4,7,0,178894.7936928205,1.0
16642,27,1.0,51.62386153141174,19.437756072958297,1.0,8,11.0,2016.0,0.017647053,1,1,2,469,0,900.0,0,0,1,142140.1592078855,1.0
2654,64,1.0,40.989233293151436,23.779488153768387,7.0,9,17.0,1988.0,0.135649789,1,1,46,7960,6,350.0,3,11,1,225730.35810971537,1.0
7366,54,2.0,78.81063145601273,49.19107883037997,0.0,6,13.0,1977.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,377637.06615521776,1.0
16212,9,2.0,48.60759798893428,27.14566195901617,6.0,9,9.0,1974.0,0.13012277,1,1,8,1986,0,900.0,0,0,1,153808.3992034611,0.0
203,33,4.0,101.55425152771707,22.63037311735018,9.0,4,5.0,1958.0,0.051942062,1,1,17,4017,7,800.0,2,0,1,82342.77587335401,1.0
1798,1,1.0,38.23683434279124,23.866210657507974,10.0,4,17.0,2015.0,0.007122317,1,1,1,264,0,900.0,0,1,1,134683.99500526115,1.0
12601,77,2.0,54.025362575788094,34.17246029051838,8.0,18,21.0,1976.0,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,230943.81988922483,1.0
8970,38,3.0,99.46701190488409,54.32180109809517,1.0,13,20.0,2017.0,0.060753049,1,1,15,2787,2,520.0,0,7,1,425037.64182000037,1.0
1175,27,3.0,83.24442640348724,51.958512014831626,1.0,3,17.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,236682.20464910948,1.0
1383,6,2.0,62.49245995955869,58.98140644616499,10.0,14,25.0,2018.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,177762.5388361122,1.0
4013,151,1.0,38.923354670480684,22.769315580341807,9.0,13,16.0,1969.0,0.236108458,1,1,16,3893,27,900.0,3,10,1,218813.7149792157,1.0
12049,1,2.0,61.54135344167861,38.412147099310246,1.0,20,22.0,2014.0,0.007122317,1,1,1,264,0,900.0,0,1,1,206168.3192223629,1.0
155,27,3.0,80.40254937363919,50.184703146423736,0.0,11,17.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,291416.11323588714,1.0
3775,103,1.0,38.254865632964275,20.049595236562787,9.0,3,12.0,1968.0,0.014423114,1,1,19,3806,4,900.0,0,3,1,181528.23949753682,1.0
16051,2,3.0,64.11204240267075,43.152789932999504,6.0,7,9.0,1969.0,0.309479124,1,1,35,7715,4,990.0,0,6,1,251133.1445126629,1.0
3689,89,1.0,37.458386249995534,21.784263185999517,6.0,10,17.0,2003.0,0.1363303,1,1,30,6141,10,262.0,3,6,1,283867.4555743596,1.0
2134,23,3.0,71.88832396654219,44.870395603869724,0.0,13,15.0,1977.0,0.005767451,1,1,1,388,0,900.0,0,0,1,110073.90366616748,1.0
6596,1,1.0,41.31464394983645,19.42251158213262,11.0,4,5.0,2014.0,0.025609157,1,1,33,5261,0,240.0,3,1,1,142334.96417219954,1.0
5077,14,2.0,46.41709184683627,26.437523884260568,5.0,4,5.0,1962.0,0.042031587,1,1,37,6856,84,1940.0,2,5,1,210796.52027393648,1.0
10443,96,2.0,60.481624333611784,31.69152548911067,10.0,7,8.0,2000.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,241670.27928428922,1.0
2794,5,2.0,54.377171320977574,30.345310085377225,7.0,5,5.0,1954.0,0.150817539,1,1,16,3433,4,2643.0,4,5,1,236932.94762778637,0.0
14827,58,3.0,65.03061478585566,47.94866795268096,6.0,7,12.0,1977.0,0.060753049,1,1,15,2787,2,520.0,0,7,1,288806.4517224008,1.0
4745,119,3.0,59.8508620366005,45.15161889836667,5.0,3,5.0,1963.0,0.000995363,1,1,42,7651,1,900.0,1,5,1,209790.53776397262,1.0
7956,84,1.0,40.477621769547376,23.041588664865195,8.0,7,12.0,1983.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,209770.9719543363,1.0
14420,22,1.0,38.865333656256816,24.2584998538048,1.0,14,17.0,1977.0,0.118537385,1,1,30,6207,1,1183.0,1,0,1,133446.61591698937,1.0
6516,96,3.0,86.12661581879183,49.269335447121804,10.0,1,17.0,2002.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,267359.36576186755,0.0
8455,59,1.0,59.539879918219725,37.162891255898614,1.0,7,17.0,1977.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,293722.1774864487,1.0
3638,93,2.0,66.17024011027192,35.44653612834721,12.0,7,17.0,2011.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,204196.46324125628,1.0
5952,23,1.0,49.86683701063997,31.125286843834218,0.0,3,3.0,1977.0,0.014072961,1,1,2,475,0,900.0,0,0,1,120535.04135496645,0.0
15669,8,1.0,43.335323290834474,18.962068374889128,8.0,2,14.0,2010.0,0.458174486,1,0,26,4439,1,1130.0,1,5,1,193574.67282910907,1.0
3323,59,2.0,81.82833225133498,81.2322001593866,0.0,24,27.0,2018.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,385779.1585259379,1.0
5656,85,2.0,40.07059093920184,26.542968087558478,6.0,9,9.0,1981.0,0.037177818,1,1,52,11217,1,2300.0,1,7,1,213642.32424278074,0.0
9367,22,1.0,40.81945608725521,25.47820065776432,1.0,16,25.0,1977.0,0.118537385,1,1,30,6207,1,1183.0,1,0,1,137232.7697077241,1.0
8972,90,2.0,58.960311388951844,34.34158583320041,9.0,8,15.0,1973.0,0.265088676,1,1,37,5288,0,1937.0,3,2,1,264619.92602591024,1.0
3125,62,3.0,94.38209881231012,58.91029137920766,0.0,2,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,199341.0913059466,1.0
1712,53,3.0,68.91295487928407,39.17814533173138,8.0,10,12.0,1978.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,360107.82553659455,1.0
2885,23,3.0,77.05875018647251,48.09761049953025,1.0,5,25.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,183040.05089222762,1.0
8422,62,1.0,54.446470707522366,33.98374791736771,0.0,4,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,143312.7087727574,1.0
3045,34,3.0,77.33238966637089,42.98423241887288,13.0,6,14.0,2000.0,0.069753361,1,1,53,13670,4,900.0,1,11,1,310020.1333935868,1.0
608,66,3.0,80.05982633021802,54.14822078013654,8.0,5,5.0,1960.0,0.161975568,1,0,31,7010,5,4508.0,3,7,1,444344.8232719306,0.0
12023,15,2.0,73.97373571065846,33.86802067546556,11.0,12,17.0,2007.0,0.158249043,1,1,21,5731,0,900.0,1,0,1,90241.59930368373,1.0
7128,47,3.0,83.34906187909324,52.675998884296426,10.0,12,17.0,2009.0,0.197367951,1,1,8,2423,1,32.0,0,1,1,378955.09254976537,1.0
14362,27,1.0,40.47360314504185,25.262330298273138,1.0,5,12.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,105695.79717597172,1.0
3041,6,1.0,40.707737808818095,25.408469676805716,1.0,16,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,110488.25101879996,1.0
10038,27,2.0,77.9894479853232,48.67852233775194,0.0,9,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,167936.05349540242,1.0
10098,33,1.0,35.517886918380796,22.169130522266542,0.0,6,17.0,1977.0,0.236108458,1,1,16,3893,27,900.0,3,10,1,161962.24783030586,1.0
4635,23,2.0,56.059328454478205,34.99044220603072,1.0,16,19.0,2017.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,172719.72604867647,1.0
5144,58,1.0,41.362493584474066,20.662532575397343,8.0,13,16.0,1982.0,0.43788524,1,1,23,5735,3,1084.0,0,5,1,179754.69977395423,1.0
9359,99,3.0,51.031444647603216,35.962898737295106,6.0,2,9.0,1973.0,0.012338886,1,1,35,5776,1,2078.0,2,4,1,201925.40398792934,1.0
8217,9,3.0,61.40898044993136,46.293964546413314,6.0,7,9.0,1977.0,0.13012277,1,1,8,1986,0,900.0,0,0,1,181043.9932799405,1.0
11755,53,2.0,60.41072505869755,37.70644497654362,1.0,5,19.0,1977.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,233742.5560613509,1.0
12349,53,2.0,55.66373454265775,34.74352512210862,10.0,3,19.0,2019.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,254911.48520590807,1.0
733,1,3.0,79.89248552694865,49.86633758548941,1.0,12,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,239796.07463860788,1.0
1822,13,3.0,86.33749161069592,53.64009327339221,12.0,12,12.0,1998.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,342161.1651978496,0.0
7557,105,2.0,46.858621967543534,29.17482482579763,5.0,3,9.0,1973.0,0.040242764,1,1,25,3478,11,2729.0,3,1,1,196256.1295301581,1.0
15815,101,2.0,47.02864476967118,32.9908471064551,5.0,7,10.0,1964.0,0.225824954,0,1,41,6558,7,1548.0,3,2,1,190884.57451377076,1.0
11561,124,1.0,45.450617682536716,23.310361839524102,13.0,7,12.0,1972.0,0.122090347,1,1,29,6566,7,1894.0,4,0,1,225045.46813603648,1.0
12363,23,1.0,29.67410796343159,18.52163035725815,1.0,1,4.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,73744.72986098178,0.0
9737,53,2.0,56.803894592366255,32.17816706859256,10.0,10,22.0,2018.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,294673.20586853,1.0
12273,85,3.0,80.5283768740577,46.31568478101154,10.0,17,20.0,1979.0,0.037177818,1,1,52,11217,1,2300.0,1,7,1,307829.6273044848,1.0
2233,73,2.0,41.469877882910275,25.134522876113124,7.0,7,12.0,1991.0,0.042031587,1,1,37,6856,84,1940.0,2,5,1,280848.71459291107,1.0
1980,29,1.0,34.38266499530725,22.438041912650046,5.0,7,9.0,1965.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,153408.9607483802,1.0
15108,91,2.0,47.85374060594675,27.308221813473722,6.0,3,12.0,1972.0,0.333891544,1,1,30,6564,1,900.0,0,0,1,179439.00500512662,1.0
1643,1,2.0,61.39242924924668,38.31919337524627,10.0,3,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,200014.33614923392,1.0
7203,62,2.0,69.96635914161659,43.67076655046085,0.0,6,15.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,162067.27505045026,1.0
3727,135,2.0,38.62215475035021,27.469225032423815,6.0,8,9.0,1971.0,0.007658515,1,1,35,7077,56,2301.0,3,19,1,220953.5340218021,1.0
8582,29,3.0,80.83836940700625,45.04929906357594,8.0,26,29.0,2010.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,256658.6691846847,1.0
2963,1,1.0,41.88240067525353,41.65805919441422,6.0,13,17.0,2018.0,0.007122317,1,1,1,264,0,900.0,0,1,1,172666.27518976768,1.0
5339,15,1.0,51.91232445151775,26.371754930142654,11.0,17,17.0,2006.0,0.158249043,1,1,21,5731,0,900.0,1,0,1,188574.4049033424,0.0
5178,105,1.0,38.72314213600317,21.5057076933143,9.0,1,5.0,1963.0,0.040242764,1,1,25,3478,11,2729.0,3,1,1,166809.6522301516,0.0
10055,1,3.0,80.30789658180373,77.10335921326966,1.0,5,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,262295.0785180716,1.0
5736,1,1.0,38.866105136467255,24.258981387109973,1.0,6,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,142155.31782415847,1.0
1818,45,2.0,62.99937491068539,60.086430504538924,1.0,21,24.0,1977.0,0.195781053,1,1,23,5212,6,900.0,3,2,1,385908.3388154483,1.0
992,56,1.0,39.78348289956492,19.802087014546846,8.0,11,17.0,1987.0,0.0,1,1,23,5067,4,900.0,2,6,1,270357.81430340273,1.0
12284,1,2.0,65.78602113835325,65.14968600104484,0.0,15,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,177203.80719886202,1.0
523,101,1.0,18.50917706919791,15.170850503719851,3.0,5,5.0,1970.0,0.225824954,0,1,41,6558,7,1548.0,3,2,1,115845.86152704182,0.0
5455,96,1.0,41.30260084710324,18.773175727868495,9.0,2,7.0,2003.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,155644.45180544409,1.0
643,83,3.0,63.868017289041966,40.99230135430807,7.0,4,9.0,1978.0,0.0077202819999999985,1,1,38,4788,2,900.0,0,4,1,280930.70240196696,1.0
5328,74,2.0,87.10519184487794,54.36827848496904,1.0,9,17.0,2018.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,261621.49584140768,1.0
6101,45,2.0,60.35151069824681,37.66948526414177,1.0,12,15.0,1977.0,0.195781053,1,1,23,5212,6,900.0,3,2,1,350843.21243251004,1.0
154,68,3.0,67.41622951764275,47.768505357968046,6.0,8,12.0,1973.0,0.0,1,1,33,7425,1,900.0,2,5,1,325093.4850644625,1.0
5977,26,2.0,85.91644306957554,45.4256470672939,16.0,5,5.0,2013.0,0.0,1,1,36,6714,2,2672.0,0,2,1,493707.35573170526,0.0
5827,94,2.0,57.53558725309011,35.91187579430354,1.0,10,10.0,1977.0,0.282797669,1,1,33,8667,2,900.0,0,6,1,290233.7914195982,0.0
1670,70,1.0,39.68097551216411,24.220959077669715,8.0,2,12.0,1976.0,0.002211665,1,1,39,7614,3,900.0,1,5,0,170413.67228469998,1.0
9460,27,3.0,97.64399825510958,60.94626482166228,1.0,11,11.0,2019.0,0.072157581,1,1,2,629,1,900.0,0,0,0,266893.6453960073,0.0
15366,30,3.0,78.1166255565342,46.3519400792865,10.0,7,15.0,1982.0,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,447734.90929921245,1.0
6087,1,1.0,58.36400092711057,36.42894514890768,1.0,16,19.0,2014.0,0.007122317,1,1,1,264,0,900.0,0,1,1,180926.58579228056,1.0
2496,38,3.0,102.2697457555868,63.83350865845872,1.0,21,24.0,2018.0,0.060753049,1,1,15,2787,2,520.0,0,7,1,426601.1389033861,1.0
7593,9,3.0,71.43639432415387,45.0540364753687,9.0,9,14.0,1995.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,252480.40009833747,1.0
10306,27,3.0,80.77323738378792,42.59265634863394,11.0,3,6.0,2017.0,0.017647053,1,1,2,469,0,900.0,0,0,1,233544.6162067763,1.0
13087,20,1.0,43.42726051988634,21.911174134153587,12.0,6,17.0,1999.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,318852.5730106035,1.0
8127,1,1.0,41.97250509002429,26.19789701525591,10.0,14,17.0,2016.0,0.007122317,1,1,1,264,0,900.0,0,1,1,142824.7374973892,1.0
3311,105,3.0,61.7255614710264,42.65639876240685,5.0,9,9.0,1971.0,0.040242764,1,1,25,3478,11,2729.0,3,1,1,356687.929375762,0.0
4893,80,3.0,60.585982913360326,46.74076394049139,6.0,8,9.0,1976.0,0.0,1,1,39,8647,0,810.0,0,5,1,260231.56517831644,1.0
5068,87,3.0,74.8514516430237,47.853147034687424,9.0,8,17.0,1997.0,0.0,1,1,39,8647,0,810.0,0,5,1,365098.39342111646,1.0
6248,30,3.0,80.44220595919417,50.209455520439,1.0,7,17.0,1977.0,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,212749.60906317874,1.0
11775,37,2.0,68.20694778911897,42.572598182350745,1.0,3,9.0,2016.0,0.17891679600000002,1,1,18,3594,4,192.0,1,5,1,285114.3084706429,1.0
15872,96,2.0,58.66628927424734,32.01723475833242,9.0,13,16.0,2004.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,264550.8253511648,1.0
15788,62,1.0,46.999207096579845,29.33540384768516,1.0,11,14.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,157559.6284038829,1.0
12768,27,1.0,42.336791622763,40.475446762501655,1.0,11,25.0,2014.0,0.211401214,1,1,9,1892,0,900.0,0,1,1,104065.2953024053,1.0
9001,27,1.0,36.0064880778121,15.811736017139198,8.0,10,16.0,2014.0,0.017647053,1,1,2,469,0,900.0,0,0,1,107122.34085402287,1.0
12996,96,1.0,39.602164296463286,20.027669597614114,8.0,15,17.0,1994.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,173800.16063438304,1.0
14229,1,2.0,53.649232376741686,33.48613721622872,1.0,7,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,202944.33149664,1.0
9631,23,3.0,80.92442265057001,44.37689131920144,11.0,8,17.0,2014.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,90422.2865289775,1.0
3200,11,1.0,34.16930110128006,22.193026157914826,7.0,13,16.0,1975.0,0.00016967599999999998,1,1,36,5992,0,900.0,1,1,1,178262.84950588582,1.0
15281,1,1.0,41.543370235388714,25.930044746174367,1.0,11,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,141496.4358025544,1.0
4209,47,2.0,59.25681290892211,37.57867951711943,9.0,22,22.0,1985.0,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,260902.74748875172,0.0
14735,129,1.0,30.54791863074321,17.254994983788063,5.0,5,9.0,1965.0,0.020741326,1,1,24,5613,5,1340.0,2,5,1,201412.15024469545,1.0
13588,5,1.0,41.620121334537394,17.514985561026524,10.0,12,17.0,1979.0,0.150817539,1,1,16,3433,4,2643.0,4,5,1,186291.3509086849,1.0
15699,47,1.0,40.557389574174564,19.770447545413614,8.0,16,16.0,1982.0,0.101872465,1,1,23,4583,3,900.0,3,3,1,178026.73189781106,0.0
1178,9,3.0,82.24790858214094,80.04916269253158,1.0,9,9.0,1977.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,236541.3555386779,0.0
